"","Ciliophora","Gastropoda","Bivalvia","Naticidae","Neogastropoda","Pyramidellidae","Onchidorididae","Aeolidiidae","Nuculidae","Mytilidae","Pectinidae","Anomiidae","Venerida","Montacutinae","Tellinidae","Veneridae","Porifera","Platyhelminthes","Nematoda","Chlorophyta","Phaeophyceae","Rhodophyta","Annelida","Polychaeta","Terebellida","Capitellidae","Arenicolidae","Maldanidae","Aphroditiformia","Phyllodocidae","Polynoidae","Syllidae","Lumbrineridae","Pectinariidae","Terebellidae","Serpulidae","Crustacea","Copepoda","Cirripedia","Decapoda","Tanaidacea","Amphipoda","Cnidaria","Anthozoa","Insecta","Hydrozoa","Actiniaria","Bougainvilliidae","Corymorphidae","Tubulariidae","Campanulariidae","Nudibranchia","Ascidiacea","Golfingiidae","Anthoathecata","Leptothecata","Tellinoidea","Filifera","Nereididae","Sagartiidae","Diadumene","Urticina.felina","Diadumene.cincta","Metridium.senile","Actinothoe.sphyrodeta","Corynactis.viridis","Priapulida","Caprellidae","Aoridae","Corophiidae","Ischyroceridae","Lysianassidae","Melitidae","Stenothoidae","Caprella","Jassa","Metopa","Caprella.linearis","Pariambus.typicus","Phtisica.marina","Gitana.sarsi","Aora.gracilis","Argissa.hamatipes","Iphimedia.minuta","Gammaropsis.nitida","Microprotopus.maculatus","Jassa.herdmani","Jassa.marmorata","Tryphosa.nana","Abludomelita.obtusata","Metopa.borealis","Metopa.bruzelii","Metopa.pusilla","Stenothoe.marina","Stenothoe.monoculoides","Stenothoe.tergestina","Stenothoe.valida","Hyperia.galba","Diplosoma.listerianum","Sessilia","Balanidae","Semibalanus.balanoides","Balanus.balanus","Balanus.crenatus","Verruca.stroemia","Brachyura","Caridea","Galatheoidea","Cancroidea","Majoidea","Paguridae","Portunidae","Cancer","Liocarcinus","Galathea.intermedia","Pisidia.longicornis","Cancer.pagurus","Polybius.depurator","Pilumnus.hirtellus","Pilumnus.spinifer","Pinnotheres.pisum","Pseudocuma","Pseudocuma..Pseudocuma..longicorne","Ctenostomatida","Bugulidae","Aetea","Cribrilina","Alcyonidium","Amathia","Aetea.anguina","Bicellariella.ciliata","Callopora.dumerilii","Scrupocellaria.scruposa","Cribrilina.punctata","Aspidelectra.melolontha","Conopeum.reticulum","Electra.pilosa","Celleporella.hyalina","Microporella.ciliata","Escharella.immersa","Scruparia.ambigua","Scruparia.chelata","Alcyonidium.mamillatum","Alcyonidium.parasiticum","Arachnidium.fibrosum","Buskia.nitens","Clytia","Obelia","Corymorpha","Eudendrium","Hydractinia","Sertularia","Ectopleura","Clytia.gracilis","Clytia.hemisphaerica","Gonothyraea.loveni","Hartlaubella.gelatinosa","Laomedea.calceolifera","Laomedea.flexuosa","Laomedea.neglecta","Obelia.bidentata","Obelia.dichotoma","Obelia.longissima","Calycella.syringa","Coryne.pusilla","Hydractinia.echinata","Telmatogeton.japonicus","Idoteidae","Idotea","Idotea.pelagica","Asteroidea","Echinoidea","Ophiuroidea","Amphiuridae","Ophiothrix","Asterias.rubens","Crossaster.papposus","Psammechinus.miliaris","Amphipholis.squamata","Ophiothrix.fragilis","Alcyonium.digitatum","Capitella","Ophryotrocha","Glycera","Lumbrineris","Nereis","Eulalia","Eumida","Phyllodoce","Harmothoe","Sabellaria","Hydroides","Spirobranchus","Sthenelais","Myrianida","Procerastea","Syllis","Notomastus.latericeus","Cirratulus.cirratus","Nereimyra.punctata","Syllidia.armata","Eunereis.longissima","Nereis.pelagica","Nothria.conchylega","Pholoe.inornata","Eulalia.viridis","Eumida.sanguinea","Phyllodoce.longipes","Harmothoe.antilopes","Harmothoe.aspera","Harmothoe.clavigera","Harmothoe.extenuata","Harmothoe.impar","Harmothoe.viridis","Lepidonotus.squamatus","Subadyte.pellucida","Sabellaria.spinulosa","Hydroides.norvegica","Sthenelais.boa","Dipolydora.coeca","Polydora.ciliata","Eusyllis.blomstrandi","Proceraea.cornuta","Procerastea.halleziana","Sphaerosyllis.hystrix","Syllis.amica","Syllis.armillaris","Syllis.gracilis","Syllis.hyalina","Syllis.vittata","Syllis.vivipara","Lanice.conchilega","Thelepus.cincinnatus","Leucosoleniidae","Leucosolenia.botryoides","Leucosolenia.variabilis","Sycon.ciliatum","Golfingia","Pseudoparatanais.batei","Eubranchus","Mytilus","Euspira","Philine","Odostomia","Abra","Cuthona","Tritonia","Aeolidia.papillosa","Heteranomia.squamula","Arctica.islandica","Dendronotus.frondosus","Epitonium.clathratulum","Eubranchus.exiguus","Hiatella.arctica","Hyala.vitrea","Kellia.suborbicularis","Lepton.squamosum","Sphenia.binghami","Modiolula.phaseolina","Musculus.discors","Mytilus.edulis","Acanthodoris.pilosa","Onoba.semicostata","Pusillina.inconspicua","Abra.alba","Catriona.gymnota","Tergipes.tergipes","Tunicata","Caprella.mutica","Fabulina.fabula","Carcininae","Monocorophium.insidiosum","Monocorophium.sextonae","Mysida","Onchidoris.bilamellata","Euspira.nitida","Eteoninae","Eusyllinae","Psamathe.fusca","Nemertea","Alcyonidium.condylocinereum","Polynoinae","Eualus.cranchii","Ectopleura.larynx","Halichondria..Halichondria..panicea","Mycale..Carmia..macilenta","Monocorophium.acherusicum","Mimachlamys.varia","Crassicorophium.bonellii","Myrianida.prolifera","Nereidinae","Phyllodoce.maculata","Phyllodoce.mucosa","Kurtiella.bidentata","Varicorbula.gibba","Buccinoidea","Opisthobranchia","Diadumene.lineata","Crassicorophium.crassicorne","Tritonia.hombergii","Alcyonidioides.mytili","Nototropis.swammerdamei","Brachystomia","Brachystomia.scalaris","Brachystomia.eulimoides","Musculus.subpictus","Carinacea","Diadematoida","Spirobranchus.triqueter","Spirobranchus.lamarcki","Harmothoe.fernandi","Bugulina.turbinata","Crisularia.plumosa","Magallana.gigas","Schizomavella..Schizomavella..linearis","Stenula.solsbergi","Cylista.elegans"
"45",0,0,2,0,0,0,0,0,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,7,0,0,2,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,7,0,99,0,1,0,0,165,0,0,0,0,0,0,0,0,0,0,57,0,0,3,1,0,0,1,90,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,1,344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,4,1,0,45,0,1,0,0,0,0,0,0,0,0,18,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1459,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,1,0,0,0,0,0,0,0,17,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
"46",0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,124,144,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,48,0,12,298,0,0,27,0,19,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,153,123,0,18,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"47",0,0,13,0,0,0,0,0,0,21,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,151,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,5,0,0,0,2,0,165,292,0,0,11,0,29,0,0,0,0,48,0,0,0,0,0,153,0,0,0,0,0,0,1,130,0,0,0,30,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1
"48",0,0,3,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,39,115,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,10,0,2,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,64,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,9,0,0,2,0,0,0,0,52,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,3,0,43,0,0,1,0,35,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
"50",0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,40,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,3,0,0,62,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,347,0,0,0,0,0,0,0,273,0,2,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,7,0,0,115,0,0,0,0,0,0,2,0,15,1,0,0,0,0,0,36,0,0,0,0,0,0,0,36,0,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,66,0,0,0,0,0,3,0,158,0,9,0,7,0,0,0,0,0,0,225,0,0,0,0,0,0,0,108,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,8,4,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,1,9,19,0,0,1,0,0,0,0,0,21,1,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,6,145,0,0,0,0,23,0,0,0,165,7,0,0,0,0,0,117,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,4,0,54,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,57,0,0,4,1,0,2,0,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,172,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,0,0,0,1,0,0,0,0,0,0,89,138,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,47,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,155,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,17,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,261,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,177,0,0,0,0,0,1,0,210,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
